AveragePrice,Small_Hass,Large_Hass,XLarge_Hass,Small_Bags,Large_Bags,XLarge_Bags,type,year,region
1.56,-0.39339928271222896,-0.5837696881325292,-0.3419187050845758,-0.36771898986034135,-0.36373466354943573,-0.23077226247546928,organic,2016,HarrisburgScranton
1.62,-0.393938432879958,-0.5835111217992681,-0.34174689917693046,-0.39838104656224255,-0.36361676740996207,-0.23077226247546928,organic,2016,HarrisburgScranton
1.72,-0.3940336745382096,-0.5838731146658336,-0.34161767340777943,-0.37781434134034164,-0.36371717082955446,-0.23077226247546928,organic,2016,HarrisburgScranton
1.68,-0.3944620108356311,-0.5844866351154768,-0.34080568006905243,-0.38040836335397243,-0.36401334893603704,-0.23077226247546928,organic,2016,HarrisburgScranton
1.62,-0.39451731730490064,-0.5836374601826587,-0.33558020586361076,-0.38585858883452223,-0.3577102187475922,-0.23077226247546928,organic,2016,HarrisburgScranton
2.04,-0.39410309646421365,-0.5845955920953537,-0.3158334190779721,-0.34520415755921247,-0.3220478346883121,-0.23077226247546928,organic,2016,HarrisburgScranton
1.88,-0.3937734678980497,-0.5844988451923252,-0.3323168838541294,-0.36810350659345736,-0.3605299014166703,-0.23077226247546928,organic,2016,HarrisburgScranton
1.81,-0.3938327930026885,-0.5838518547673209,-0.32714191167341344,-0.37465217918605287,-0.3509213660495679,-0.23077226247546928,organic,2016,HarrisburgScranton
1.9,-0.3942623851236629,-0.5847214995348556,-0.33316006961989286,-0.37841822619506627,-0.3449563485700607,-0.23077226247546928,organic,2016,HarrisburgScranton
1.9,-0.3946684682277271,-0.5847079966263409,-0.33349873025628873,-0.36497580395003276,-0.3499369812102229,-0.23077226247546928,organic,2016,HarrisburgScranton
1.91,-0.39386594674448483,-0.5847191293434674,-0.2793863058805892,-0.380306109374182,-0.3413974187662749,-0.23077226247546928,organic,2016,HarrisburgScranton
1.59,-0.3945318848581142,-0.5850108783561636,-0.34159143215963766,-0.36471354217154434,-0.34299428842776347,-0.23077226247546928,organic,2016,HarrisburgScranton
1.75,-0.3943312042543615,-0.5845642050154551,-0.3412983223690728,-0.36027003242446926,-0.3397085326056849,-0.23077226247546928,organic,2016,HarrisburgScranton
1.81,-0.3932698324203965,-0.5848855455085133,-0.34141368483731876,-0.360723628829714,-0.35679101226177734,-0.23077226247546928,organic,2016,HarrisburgScranton
1.79,-0.3936416064249957,-0.5848777166945341,-0.341371599816714,-0.3601129163329767,-0.34312512438742326,-0.23077226247546928,organic,2016,HarrisburgScranton
1.6,-0.3944409632328846,-0.5846517584488566,-0.341525086362449,-0.3764431901737882,-0.3507236743522798,-0.23077226247546928,organic,2016,HarrisburgScranton
1.79,-0.39382656411786604,-0.5847425439614238,-0.3419523731010596,-0.35318470716967443,-0.36071393441487304,-0.23077226247546928,organic,2016,HarrisburgScranton
1.92,-0.39438967539898434,-0.5841015867508622,-0.34187265912085524,-0.3465015701920286,-0.3343490507856287,-0.23077226247546928,organic,2016,HarrisburgScranton
1.79,-0.39428298062993034,-0.5844556071554855,-0.34177957695763533,-0.35824985364070716,-0.35404082121962477,-0.23077226247546928,organic,2016,HarrisburgScranton
1.83,-0.394821980098833,-0.5845528568263842,-0.34186374699884486,-0.3781843192122306,-0.33523446996317985,-0.23077226247546928,organic,2016,HarrisburgScranton
1.83,-0.3940944563981697,-0.5848198983894577,-0.34176323806728287,-0.3598360353680611,-0.34014680910791517,-0.23077226247546928,organic,2016,HarrisburgScranton
1.83,-0.3947100108708569,-0.5850958461262324,-0.3415280570697858,-0.3579548995057579,-0.3531994932812264,-0.23077226247546928,organic,2016,HarrisburgScranton
1.51,-0.39450857677297246,-0.5838165891924234,-0.3419404902717123,-0.373027361037427,-0.3453057237150863,-0.23077226247546928,organic,2016,HarrisburgScranton
1.57,-0.39419120504468474,-0.5839426402798881,-0.34152409612667,-0.37511461136331403,-0.31045375580153767,-0.23077226247546928,organic,2016,HarrisburgScranton
1.58,-0.39450546233056133,-0.5840292600015307,-0.34147507945561273,-0.39609924860159323,-0.24170544965781635,-0.23077226247546928,organic,2016,HarrisburgScranton
1.83,-0.39444061160228977,-0.5844588392346513,-0.34127257623882046,-0.3951067504285449,-0.28195164520488386,-0.23077226247546928,organic,2016,HarrisburgScranton
1.87,-0.39453776211234176,-0.5840322047847705,-0.3412314814539946,-0.4067233005489781,-0.2778264784548049,-0.23077226247546928,organic,2016,HarrisburgScranton
2.22,-0.39424691337749124,-0.5841405871727958,-0.34140625806897673,-0.40981469620193517,-0.29748230494383937,-0.23077226247546928,organic,2016,HarrisburgScranton
1.91,-0.3944152439665213,-0.584107619965305,-0.3420484259716163,-0.40208781357354556,-0.2588943233909948,-0.23077226247546928,organic,2016,HarrisburgScranton
1.49,-0.3948605087654358,-0.584591426304429,-0.34165827307471575,-0.41633645985248047,-0.1844165524204138,-0.23077226247546928,organic,2016,HarrisburgScranton
1.79,-0.3947889770558629,-0.5845389947979621,-0.34174442358748314,-0.40660273242355355,-0.23001192585664848,-0.23077226247546928,organic,2016,HarrisburgScranton
2.0,-0.3947531609681344,-0.5838170919602936,-0.34177957695763533,-0.4142460768437876,-0.2869188587722604,-0.23077226247546928,organic,2016,HarrisburgScranton
1.32,-0.3946929819034797,-0.5844710493114997,-0.3416142075825532,-0.4165654669981069,-0.19775559002191814,-0.23077226247546928,organic,2016,HarrisburgScranton
1.58,-0.39494906944238606,-0.5845260664812991,-0.34178056719341426,-0.4169556064952335,-0.21039348107037387,-0.23077226247546928,organic,2016,HarrisburgScranton
2.41,-0.394969011920406,-0.5604164796802615,-0.34173650170125164,-0.3863136310933697,-0.3564334898225605,-0.23077226247546928,organic,2016,HartfordSpringfield
2.36,-0.39452821785333975,-0.5572880425197473,-0.3422123099930301,-0.3907441281580205,-0.36145725519667643,-0.23077226247546928,organic,2016,HartfordSpringfield
2.54,-0.39519390480225847,-0.563088978206459,-0.34187265912085524,-0.38757112210171146,-0.3639220513158349,-0.23077226247546928,organic,2016,HartfordSpringfield
2.42,-0.3947722997190805,-0.559785649651086,-0.34228014114388716,-0.3876495998222576,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.67,-0.395058778187967,-0.5640489057186905,-0.34228014114388716,-0.3899247307912945,-0.36291825674621064,-0.23077226247546928,organic,2016,HartfordSpringfield
2.3,-0.3943537588453715,-0.5434760754127753,-0.3424158034456013,-0.39502321222038933,-0.35875906306156813,-0.23077226247546928,organic,2016,HartfordSpringfield
2.68,-0.3952164091603264,-0.5638496659941166,-0.34138744358917694,-0.40489783005037855,-0.3638290763115345,-0.23077226247546928,organic,2016,HartfordSpringfield
2.57,-0.3949240534372124,-0.563237653848084,-0.3422786557902187,-0.3953535897686046,-0.36143425107190114,-0.23077226247546928,organic,2016,HartfordSpringfield
2.34,-0.3939086447452833,-0.5662896702923234,-0.34234747717685476,-0.4134324628914724,-0.359688573478272,-0.23077226247546928,organic,2016,HartfordSpringfield
1.98,-0.39496202954145193,-0.5794863213501155,-0.34234747717685476,-0.41831197782495944,-0.36263525808621394,-0.23077226247546928,organic,2016,HartfordSpringfield
2.33,-0.3951157925772684,-0.5596585212038994,-0.3417983914374351,-0.41217055399712244,-0.3594927987913818,-0.23077226247546928,organic,2016,HartfordSpringfield
2.34,-0.395049686025444,-0.5583365290011209,-0.3422786557902187,-0.3991785151493276,-0.36189553169890676,-0.23077226247546928,organic,2016,HartfordSpringfield
2.33,-0.3949825245818352,-0.5631702829534732,-0.34207367698397917,-0.3904780107699249,-0.36033484560867934,-0.23077226247546928,organic,2016,HartfordSpringfield
2.34,-0.39434592250640144,-0.563548364391886,-0.3417330358760254,-0.3699650431069241,-0.361718927115996,-0.23077226247546928,organic,2016,HartfordSpringfield
2.36,-0.39487115814916435,-0.5636561721880595,-0.3421429934885046,-0.362448933803727,-0.36337210895792427,-0.23077226247546928,organic,2016,HartfordSpringfield
2.27,-0.39419562554359094,-0.5477617405625957,-0.34187166888507636,-0.3671038594775958,-0.3611785698100751,-0.23077226247546928,organic,2016,HartfordSpringfield
2.34,-0.3944523158778028,-0.5558231205938605,-0.3419404902717123,-0.38473283115442575,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.23,-0.3950321044957035,-0.5592125661030055,-0.3424158034456013,-0.4154170576115683,-0.36200863531238553,-0.23077226247546928,organic,2016,HartfordSpringfield
2.09,-0.39452952390983476,-0.5558861102256022,-0.34228014114388716,-0.4086436351089543,-0.3600077557095299,-0.23077226247546928,organic,2016,HartfordSpringfield
2.19,-0.3949654453815158,-0.5602624890640083,-0.34194247074327017,-0.4125592476406463,-0.35695875067159755,-0.23077226247546928,organic,2016,HartfordSpringfield
2.36,-0.39511338139604685,-0.5584046899595277,-0.3422806362617766,-0.40980674400712036,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.19,-0.3946175320244217,-0.5593880320897158,-0.3423484674126337,-0.40850635934189866,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.3,-0.3951493481826018,-0.5620069499257428,-0.3422811313796661,-0.3889341604230498,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.39,-0.39519737087526446,-0.5581827538568119,-0.34201228236568515,-0.35528256042198125,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.33,-0.3942771536086449,-0.559429330879056,-0.3423484674126337,-0.3764456802549928,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.33,-0.39444970376481275,-0.5590351608687959,-0.34201376771935355,-0.37995147361552156,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.32,-0.3951027320123183,-0.5622331954673463,-0.3422147855824774,-0.38986384428958115,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.31,-0.3950259760767653,-0.5632344217689182,-0.3424158034456013,-0.3910198042449339,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.31,-0.3946820311220984,-0.5613028594354768,-0.3416800582618524,-0.4041631757698104,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.27,-0.395191945717516,-0.5596979525697218,-0.3424158034456013,-0.38821998906851984,-0.36365654537571945,-0.23077226247546928,organic,2016,HartfordSpringfield
2.36,-0.3947481879068649,-0.5561703895442265,-0.3422167660540353,-0.3864671325508556,-0.36308671403493015,-0.23077226247546928,organic,2016,HartfordSpringfield
2.36,-0.39514517884840616,-0.5605392986885606,-0.3424158034456013,-0.36648125885123634,-0.36372867289194216,-0.23077226247546928,organic,2016,HartfordSpringfield
2.34,-0.3951788851525659,-0.5607567817044257,-0.3416884752659733,-0.3910601274954089,-0.36273350486910866,-0.23077226247546928,organic,2016,HartfordSpringfield
2.16,-0.3951656738887894,-0.5581950357576418,-0.342151905610515,-0.3862038265447652,-0.35776509317023336,-0.23077226247546928,organic,2016,HartfordSpringfield
2.4,-0.39476426244834195,-0.5360304423745791,-0.3424158034456013,-0.3694157793883012,-0.35855106743339105,-0.23077226247546928,organic,2016,HartfordSpringfield
2.24,-0.39461888831385883,-0.5633752685965641,-0.3423499527663021,-0.3632740342596636,-0.3621696641858129,-0.23077226247546928,organic,2016,HartfordSpringfield
2.2,-0.39489140202483713,-0.5617687816032169,-0.3424158034456013,-0.38962383259153416,-0.34883206434210706,-0.23077226247546928,organic,2016,HartfordSpringfield
2.31,-0.39512543730215466,-0.5656928130063791,-0.3424158034456013,-0.3807854098434746,-0.36294797040737886,-0.23077226247546928,organic,2016,HartfordSpringfield
2.33,-0.3941927120329482,-0.5659779542127809,-0.3424158034456013,-0.37602164352340317,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.18,-0.3947023754636553,-0.5661442985538455,-0.3424158034456013,-0.3781693787250028,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.3,-0.3944864742784415,-0.5627422120239632,-0.34228311185122395,-0.3978847171505182,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.18,-0.3916914631461756,-0.5655966406952023,-0.3418850370680919,-0.3976089607384047,-0.3637279540130429,-0.23077226247546928,organic,2016,HartfordSpringfield
2.18,-0.39199049985059103,-0.561593674736414,-0.3424158034456013,-0.4035302131926317,-0.3637991230240666,-0.23077226247546928,organic,2016,HartfordSpringfield
2.28,-0.39484774959813845,-0.5433433446950346,-0.3424158034456013,-0.3951645845726526,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.24,-0.3946516401921183,-0.566471744085328,-0.342083084223879,-0.40691166314332894,-0.36401334893603704,-0.23077226247546928,organic,2016,HartfordSpringfield
2.31,-0.39454243377595855,-0.5636367078890836,-0.3424158034456013,-0.4084733456846372,-0.36358345935429776,-0.23077226247546928,organic,2016,HartfordSpringfield
2.32,-0.3943378350027208,-0.5479657924939275,-0.3417483845305989,-0.4068462784304071,-0.3604949159769078,-0.23077226247546928,organic,2016,HartfordSpringfield
2.27,-0.39465500579924,-0.5688669302191028,-0.3416132173467742,-0.4069575288326143,-0.3596972000250627,-0.23077226247546928,organic,2016,HartfordSpringfield
2.28,-0.3947969640936594,-0.5684836774540247,-0.3422147855824774,-0.4062813512977551,-0.36386933352989137,-0.23077226247546928,organic,2016,HartfordSpringfield
2.21,-0.39336100521033673,-0.5640351155142499,-0.3422147855824774,-0.4190854291771998,-0.36350845632247814,-0.23077226247546928,organic,2016,HartfordSpringfield
2.08,-0.39454313703714816,-0.5660393637169304,-0.3420801135165422,-0.41805622238768314,-0.3507186421999852,-0.23077226247546928,organic,2016,HartfordSpringfield
1.51,-0.39481464608928407,-0.5522923973131809,-0.341944451214828,-0.41709280193708903,-0.35243101173795,-0.23077226247546928,organic,2016,HartfordSpringfield
1.21,-0.34027990550949966,-0.5852971687462688,-0.3424158034456013,-0.34352544120128625,-0.36393355337822253,-0.23077226247546928,organic,2016,Houston
1.0,-0.35757390188936317,-0.5855782878097087,-0.3424158034456013,-0.29510139429110727,-0.36401334893603704,-0.23077226247546928,organic,2016,Houston
1.02,-0.36141235169525876,-0.5855923653100751,-0.3424158034456013,-0.2947209741431988,-0.36401334893603704,-0.23077226247546928,organic,2016,Houston
1.0,-0.35773876640538727,-0.5856626091639443,-0.3424158034456013,-0.2916375306850566,-0.36393355337822253,-0.23077226247546928,organic,2016,Houston
0.98,-0.33728747891471855,-0.585788947547335,-0.3424158034456013,-0.20889068640135913,-0.36393355337822253,-0.23077226247546928,organic,2016,Houston
0.99,-0.33955494368888434,-0.5856627528119073,-0.3424158034456013,-0.22169524623200476,-0.3638535181941083,-0.23077226247546928,organic,2016,Houston
1.1,-0.32572445843496395,-0.5857455658625322,-0.3424158034456013,-0.22301089268525487,-0.3634543007787362,-0.23077226247546928,organic,2016,Houston
1.43,-0.32392169860831166,-0.5857172672138364,-0.3424158034456013,-0.2621654114981714,-0.36369392707847936,-0.23077226247546928,organic,2016,Houston
1.46,-0.302410345340173,-0.5858443956610231,-0.3424158034456013,-0.34481241155808295,-0.36393355337822253,-0.23077226247546928,organic,2016,Houston
1.43,-0.2636977759362588,-0.5857031178894886,-0.3424158034456013,-0.4004061251832138,-0.36401334893603704,-0.23077226247546928,organic,2016,Houston
0.89,-0.31240192869171873,-0.585788157483539,-0.3424158034456013,-0.16218616105078237,-0.3637737226362939,-0.23077226247546928,organic,2016,Houston
0.84,-0.32071794202604936,-0.585633448627471,-0.3424158034456013,-0.21060611137575372,-0.3638535181941083,-0.23077226247546928,organic,2016,Houston
0.81,-0.32171983805654925,-0.585802809575757,-0.3424158034456013,-0.19184487567761513,-0.3637737226362939,-0.23077226247546928,organic,2016,Houston
0.87,-0.3260111378356189,-0.5852572346125762,-0.3424158034456013,-0.20622895024400223,-0.3634543007787362,-0.23077226247546928,organic,2016,Houston
0.9,-0.32131772335491215,-0.5856086693538668,-0.3424158034456013,-0.20244322356095218,-0.36305484373706426,-0.23077226247546928,organic,2016,Houston
0.87,-0.3204966659160292,-0.5857211457088354,-0.3424158034456013,-0.1643629739748362,-0.3623359648378347,-0.23077226247546928,organic,2016,Houston
0.91,-0.3285840691307908,-0.5856807088072726,-0.3424158034456013,-0.17303295477818212,-0.36289501299513555,-0.23077226247546928,organic,2016,Houston
0.91,-0.3184796123583109,-0.5857215048287427,-0.3424158034456013,-0.16818669447755702,-0.36313463929487877,-0.23077226247546928,organic,2016,Houston
0.98,-0.3399538937151681,-0.5856396254898767,-0.3424158034456013,-0.23492255759103767,-0.3625755911375779,-0.23077226247546928,organic,2016,Houston
1.1,-0.3409288648886939,-0.5857095820478201,-0.3424158034456013,-0.2558366693035855,-0.3623359648378347,-0.23077226247546928,organic,2016,Houston
1.36,-0.33532894673456526,-0.5857789640139118,-0.3424158034456013,-0.3459995376910937,-0.36097800259719004,-0.23077226247546928,organic,2016,Houston
1.45,-0.31856460649637086,-0.5857795386057635,-0.3424158034456013,-0.37362433792493865,-0.362016542980277,-0.23077226247546928,organic,2016,Houston
1.45,-0.3078492669148205,-0.5857659638732673,-0.3424158034456013,-0.38434405718570175,-0.36289501299513555,-0.23077226247546928,organic,2016,Houston
1.39,-0.31451869463953697,-0.5857116649432825,-0.3424158034456013,-0.3853295670663371,-0.36305484373706426,-0.23077226247546928,organic,2016,Houston
1.2,-0.32113045494670445,-0.5856279181808984,-0.3424158034456013,-0.3356030470357325,-0.36236567849900286,-0.23077226247546928,organic,2016,Houston
1.29,-0.3456230328635323,-0.5855749120825801,-0.3424158034456013,-0.3787981643917738,-0.3610712172277901,-0.23077226247546928,organic,2016,Houston
1.32,-0.34815241219788984,-0.5856425702731166,-0.3424158034456013,-0.3823492611651869,-0.34977235794229933,-0.23077226247546928,organic,2016,Houston
1.13,-0.34633337689799204,-0.5855328232294437,-0.3424158034456013,-0.3899624033101647,-0.2670854691951162,-0.23077226247546928,organic,2016,Houston
1.05,-0.3511878884240641,-0.585559038982677,-0.3424158034456013,-0.34250635538698837,-0.3482706199218088,-0.23077226247546928,organic,2016,Houston
1.05,-0.34982059797261383,-0.5853258265148719,-0.3424158034456013,-0.34252579408542466,-0.31918525891158,-0.23077226247546928,organic,2016,Houston
0.96,-0.3340182688088794,-0.5854081367976266,-0.3424158034456013,-0.3027881946446222,-0.32586412313802215,-0.23077226247546928,organic,2016,Houston
0.97,-0.34189434203615976,-0.5854496510589113,-0.3424158034456013,-0.3029286030944837,-0.2912395605829299,-0.23077226247546928,organic,2016,Houston
1.0,-0.3559655435486991,-0.5856414929133946,-0.3424158034456013,-0.3410845993443407,-0.2455457007375007,-0.23077226247546928,organic,2016,Houston
1.04,-0.3583418631084297,-0.5857373061046642,-0.3424158034456013,-0.36606035480245247,-0.2178877935948421,-0.23077226247546928,organic,2016,Houston
1.1,-0.3654088343370507,-0.5856959354913424,-0.3424158034456013,-0.3495491886109041,-0.3332810363676733,-0.23077226247546928,organic,2016,Houston
1.07,-0.3656515096804122,-0.5854368663902112,-0.3424158034456013,-0.3756266845142676,-0.2689130989832575,-0.23077226247546928,organic,2016,Houston
1.11,-0.36750545687508046,-0.5855619119419355,-0.3424158034456013,-0.3647047063995279,-0.2692140696157349,-0.23077226247546928,organic,2016,Houston
1.2,-0.3636985533568336,-0.585658658844964,-0.3424158034456013,-0.3755473232165198,-0.3208183121443298,-0.23077226247546928,organic,2016,Houston
1.18,-0.3649113775112778,-0.5855929399019267,-0.3424158034456013,-0.3822422679985877,-0.3183046322600238,-0.23077226247546928,organic,2016,Houston
1.24,-0.3669628908672876,-0.5826952013698665,-0.3424158034456013,-0.38459925034657705,-0.31246182419338564,-0.23077226247546928,organic,2016,Houston
1.29,-0.3667111233614031,-0.5853715783910628,-0.3420499113252847,-0.38860281897243276,-0.33251111706659847,-0.23077226247546928,organic,2016,Houston
1.25,-0.3581829763125174,-0.5853611639137508,-0.3424158034456013,-0.38496232025125315,-0.342168056946249,-0.23077226247546928,organic,2016,Houston
1.17,-0.3582342641464176,-0.5854954029351022,-0.3424158034456013,-0.373225523306196,-0.3449057874208149,-0.23077226247546928,organic,2016,Houston
1.28,-0.36340820695140424,-0.5848563131480586,-0.3424158034456013,-0.3720559080668179,-0.36267240016267416,-0.23077226247546928,organic,2016,Houston
1.28,-0.35968725199711754,-0.5855514256406421,-0.3424158034456013,-0.38053905245461583,-0.33804289019616995,-0.23077226247546928,organic,2016,Houston
1.24,-0.36275161216500845,-0.5855530057682342,-0.3424158034456013,-0.38126904787357524,-0.302159331062227,-0.23077226247546928,organic,2016,Houston
1.37,-0.3596373204526544,-0.5853740204064325,-0.3424158034456013,-0.3887995353875991,-0.3465896414291103,-0.23077226247546928,organic,2016,Houston
1.44,-0.3598291600585947,-0.585476225932052,-0.3424158034456013,-0.39377086202485706,-0.3638535181941083,-0.23077226247546928,organic,2016,Houston
1.38,-0.36872029034720927,-0.5851278796219642,-0.3424158034456013,-0.38117402316179827,-0.3638535181941083,-0.23077226247546928,organic,2016,Houston
1.31,-0.36315352593487704,-0.5852141402236993,-0.3424158034456013,-0.3834859430725038,-0.36401334893603704,-0.23077226247546928,organic,2016,Houston
1.33,-0.37410626640086675,-0.5856540621101504,-0.3424158034456013,-0.37522313070871605,-0.36383794248462503,-0.23077226247546928,organic,2016,Houston
1.36,-0.37402549182994455,-0.5855429504108297,-0.3424158034456013,-0.3796300924897231,-0.3623901203815767,-0.23077226247546928,organic,2016,Houston
1.62,-0.39471769651100064,-0.5783681656067244,-0.3424158034456013,-0.41386027490746913,-0.3546758309139442,-0.23077226247546928,organic,2016,Indianapolis
1.45,-0.39473588083604655,-0.5775499468099161,-0.3424158034456013,-0.416448433181489,-0.33476743830498035,-0.23077226247546928,organic,2016,Indianapolis
1.09,-0.3947271905370605,-0.5761014007518025,-0.3424158034456013,-0.41503117535004963,-0.2708854630564437,-0.23077226247546928,organic,2016,Indianapolis
1.63,-0.3945725233082859,-0.5767504740722692,-0.3424158034456013,-0.4170409921829925,-0.33300019434437433,-0.23077226247546928,organic,2016,Indianapolis
1.66,-0.39468655208688874,-0.5788594416399203,-0.3424158034456013,-0.41717111900723486,-0.3366386800796749,-0.23077226247546928,organic,2016,Indianapolis
1.59,-0.3945405751571002,-0.5771033452931891,-0.3424158034456013,-0.4150161545376217,-0.33726745949020104,-0.23077226247546928,organic,2016,Indianapolis
1.71,-0.3942755963874393,-0.5778118888703059,-0.3424158034456013,-0.41379762125135244,-0.3394621967695489,-0.23077226247546928,organic,2016,Indianapolis
1.81,-0.3942690158720222,-0.5739817314109137,-0.3424158034456013,-0.41195327433071777,-0.3418208384379211,-0.23077226247546928,organic,2016,Indianapolis
2.1,-0.39453720954997845,-0.5741874352938191,-0.3424158034456013,-0.413640023208659,-0.35716363115787797,-0.23077226247546928,organic,2016,Indianapolis
1.58,-0.39456086926571504,-0.5757373249897747,-0.3424158034456013,-0.4174352282653267,-0.3212898967022244,-0.23077226247546928,organic,2016,Indianapolis
1.48,-0.3944796928312559,-0.5749925821260014,-0.3424158034456013,-0.41618986636220745,-0.33834913260724175,-0.23077226247546928,organic,2016,Indianapolis
1.48,-0.3946247153351442,-0.5729940798418378,-0.3424158034456013,-0.4166666767502954,-0.3432252881807159,-0.23077226247546928,organic,2016,Indianapolis
1.9,-0.3945427351736112,-0.574649263494616,-0.3424158034456013,-0.4153402667202253,-0.3538002364146826,-0.23077226247546928,organic,2016,Indianapolis
1.97,-0.39439947082269694,-0.5760425769109856,-0.3424158034456013,-0.41573546670496125,-0.3482193398936637,-0.23077226247546928,organic,2016,Indianapolis
1.96,-0.39407416228955494,-0.5752662314953694,-0.3424158034456013,-0.417975575886733,-0.34885818360877907,-0.23077226247546928,organic,2016,Indianapolis
1.59,-0.3931580138912467,-0.5759076914738012,-0.3424158034456013,-0.4101018587924699,-0.32687894051743455,-0.23077226247546928,organic,2016,Indianapolis
1.56,-0.3917023134616726,-0.5728014479235585,-0.3424158034456013,-0.4122973071629584,-0.3287532974340258,-0.23077226247546928,organic,2016,Indianapolis
1.25,-0.3926383038721165,-0.5750991689144902,-0.3424158034456013,-0.4140539389650298,-0.29227498582412015,-0.23077226247546928,organic,2016,Indianapolis
1.59,-0.39301168533086334,-0.5745148808253017,-0.3424158034456013,-0.4114970271938681,-0.33600319113275595,-0.23077226247546928,organic,2016,Indianapolis
1.67,-0.3933292579909195,-0.5736838055358118,-0.3424158034456013,-0.41123789809818556,-0.3366233439964913,-0.23077226247546928,organic,2016,Indianapolis
1.7,-0.39294788949437626,-0.5773930832344043,-0.3424158034456013,-0.4116936632838343,-0.3285829231349084,-0.23077226247546928,organic,2016,Indianapolis
1.8,-0.39376839437089595,-0.5763391381304398,-0.3424158034456013,-0.41097145940928936,-0.3582877181299733,-0.23077226247546928,organic,2016,Indianapolis
1.71,-0.3934402727929955,-0.5755976273458323,-0.3424158034456013,-0.41050734040282505,-0.35441463824722413,-0.23077226247546928,organic,2016,Indianapolis
1.19,-0.39307985143331453,-0.5751779598221534,-0.3424158034456013,-0.41163076865211723,-0.32150843588759026,-0.23077226247546928,organic,2016,Indianapolis
1.11,-0.39313339974961004,-0.5735563179687178,-0.3424158034456013,-0.4122042102559851,-0.3164542379734069,-0.23077226247546928,organic,2016,Indianapolis
1.39,-0.39311822940109103,-0.5738760065102024,-0.3424158034456013,-0.4126997364157079,-0.34094428543346056,-0.23077226247546928,organic,2016,Indianapolis
1.39,-0.3932108087134104,-0.5754197193437524,-0.3424158034456013,-0.4117613774275604,-0.3400986442216668,-0.23077226247546928,organic,2016,Indianapolis
1.37,-0.39404618254079643,-0.572719353112748,-0.3424158034456013,-0.4125818190218883,-0.33439721567187713,-0.23077226247546928,organic,2016,Indianapolis
1.34,-0.3943731487610282,-0.5731104346918054,-0.3424158034456013,-0.4138140879173831,-0.33147808808840556,-0.23077226247546928,organic,2016,Indianapolis
1.25,-0.39458412711791463,-0.573220899975293,-0.3424158034456013,-0.4140461474206153,-0.33804480720656793,-0.23077226247546928,organic,2016,Indianapolis
1.33,-0.39445477729196643,-0.5723515425036843,-0.3424158034456013,-0.4106348164954624,-0.34865833527479323,-0.23077226247546928,organic,2016,Indianapolis
1.36,-0.3947558233140665,-0.5727012534694198,-0.3424158034456013,-0.41516331030429576,-0.3422327560471796,-0.23077226247546928,organic,2016,Indianapolis
1.26,-0.3949284739361185,-0.5721691814147537,-0.3424158034456013,-0.41073377714204673,-0.3312283974840732,-0.23077226247546928,organic,2016,Indianapolis
1.3,-0.394690118625779,-0.5718220561123507,-0.3410819558513754,-0.41590374799927465,-0.3415757007332838,-0.23077226247546928,organic,2016,Indianapolis
1.38,-0.39456744978113223,-0.5728211995184603,-0.3424158034456013,-0.4106715251119308,-0.33955900579464515,-0.23077226247546928,organic,2016,Indianapolis
1.27,-0.3946323507423458,-0.5729145706943601,-0.3424158034456013,-0.4121807552975414,-0.3385195069063592,-0.23077226247546928,organic,2016,Indianapolis
1.36,-0.39476215266477305,-0.575031582547935,-0.3422974702700185,-0.4097375036845914,-0.34081081358450355,-0.23077226247546928,organic,2016,Indianapolis
1.15,-0.3948314238919508,-0.5766559537126661,-0.3424158034456013,-0.4143146745647154,-0.3349524298083821,-0.23077226247546928,organic,2016,Indianapolis
1.54,-0.3947626549941943,-0.5774639735041068,-0.3424158034456013,-0.41688877592870904,-0.35576325506217876,-0.23077226247546928,organic,2016,Indianapolis
1.4,-0.39478556121579905,-0.5753172983461884,-0.3424158034456013,-0.41678170243690965,-0.34067542472514867,-0.23077226247546928,organic,2016,Indianapolis
1.26,-0.39466972405128004,-0.5773535082206191,-0.3424158034456013,-0.41522869501721754,-0.33889811645995344,-0.23077226247546928,organic,2016,Indianapolis
1.39,-0.39461567340556336,-0.577954818593414,-0.3424158034456013,-0.4155768244346658,-0.3520919405238134,-0.23077226247546928,organic,2016,Indianapolis
